root,group,prob,fold,eax.par10,eax.par10.log1p,eax.pqr10,eax.pqr10.log1p,lkh.par10,lkh.par10.log1p,lkh.pqr10,lkh.pqr10.log1p,concorde.par10,concorde.par10.log1p,concorde.pqr10,concorde.pqr10.log1p
evolved1000,lkh---eax---simple,1000-351.tsp,1,94.13329999999999,4.555279065989141,45.7785,3.845423695656904,3.031199999999998,1.394064098384251,2.024499999999995,1.1067457885648302,499.90110000000004,6.216408676408275,470.756,6.156461902768733
evolved1000,lkh---eax---simple,1000-352.tsp,2,46.48100000000001,3.860329631019256,35.205,3.5891972308407842,3.1250999999999998,1.4170902619170438,2.216000000000005,1.1681383513167216,116.17939999999999,4.763706093775832,122.9855,4.820164623283679
evolved1000,lkh---eax---simple,1000-353.tsp,3,209.4124,5.349069414488151,134.3395,4.907786436397965,2.804899999999998,1.336289709759356,2.4384999999999897,1.2350353297777508,350.5711,5.862411966755866,344.8825,5.846099122006434
evolved1000,lkh---eax---simple,1000-354.tsp,4,69.50500000000002,4.2556836292891935,48.8155,3.908326180583856,2.3442000000000043,1.207227502046433,1.6995,0.9930665706762046,572.2646,6.351347390231831,521.8275000000001,6.259251581743863
evolved1000,lkh---eax---simple,1000-355.tsp,5,114.27810000000002,4.747347469945451,71.56650000000005,4.284503382831124,2.629499999999998,1.2890948977427577,1.627499999999995,0.9660328237689673,66.90119999999999,4.218053707457084,63.832,4.171799308626218
evolved1000,lkh---eax---simple,1000-356.tsp,6,47.9402,3.890599144642873,29.549,3.419331951857638,1.2199999999999978,0.7975071958841872,1.167999999999985,0.7738050835773929,67.83260000000001,4.231677469923199,67.53250000000006,4.227308085305899
evolved1000,lkh---eax---simple,1000-357.tsp,7,545.4572000000001,6.303455987989764,374.8185,5.929106314080624,2.116499999999997,1.1367105772667674,1.508000000000005,0.9194856227706762,173.03259999999997,5.159242637987364,180.5865,5.201732124196849
evolved1000,lkh---eax---simple,1000-358.tsp,8,647.4166,6.4745333910143765,655.376,6.4867337954761926,1.095799999999998,0.7399353420587033,1.077,0.7309245448939752,143.7641,4.975105521035549,136.49099999999999,4.9235584604189295
evolved1000,lkh---eax---simple,1000-359.tsp,9,256.48220000000003,5.550950591500872,147.072,4.997698641954416,11.8102,2.5502417285892625,8.168000000000005,2.2157191599723842,702.9345,6.556685312056847,626.1955,6.441258294265562
evolved1000,lkh---eax---simple,1000-36.tsp,10,57.339,4.066270823394485,46.6505,3.8638931232245914,2.278200000000001,1.187294491273123,2.002000000000005,1.099278733211272,197.96229999999997,5.293115359540917,199.0755,5.298694795312839
evolved1000,lkh---eax---simple,1000-360.tsp,1,28.964799999999997,3.400023359434345,26.825000000000003,3.3259348971616087,2.332800000000001,1.2038127915245709,2.189,1.1597073880279205,370.37129999999996,5.917202370757711,358.84299999999996,5.885667825214936
evolved1000,lkh---eax---simple,1000-361.tsp,2,69.76769999999999,4.2594026819128255,64.28449999999995,4.178754642103553,1.777300000000002,1.0214792327382858,1.1855,0.7818446353212323,196.68480000000002,5.286673843052901,187.8075,5.240727977498671
evolved1000,lkh---eax---simple,1000-362.tsp,3,207.5594,5.340223892751142,183.9615,5.220147695312719,6.61690000000001,2.0303694627761804,5.29450000000004,1.8396762362241832,238.7364,5.479539986398585,234.514,5.461770359672526
evolved1000,lkh---eax---simple,1000-363.tsp,4,26.713800000000003,3.321930484081241,23.786,3.2102789776426826,1.4912999999999959,0.9128046625893216,1.418000000000015,0.8829407521926073,120.38879999999999,4.798998617367811,106.19200000000001,4.674621618986307
evolved1000,lkh---eax---simple,1000-364.tsp,5,45.58280000000001,3.8412313742854582,33.082499999999996,3.5287840560781474,2.059399999999998,1.1182188183070274,1.762,1.0159550549871004,111.15619999999997,4.7198925425411495,105.27749999999989,4.666053597844906
evolved1000,lkh---eax---simple,1000-365.tsp,6,109.6232,4.7061298320092755,64.03100000000005,4.174864079280897,3.7819999999999907,1.5648588690361311,3.425,1.4872702784598928,536.1244999999999,6.286229911212715,533.5160000000001,6.2813616645353125
evolved1000,lkh---eax---simple,1000-366.tsp,7,336.5729,5.821781486987943,218.49099999999999,5.391311229396705,4.186999999999982,1.6461554953692596,3.290000000000005,1.4562867329399267,153.55040000000008,5.040520256733949,146.1685,4.991578188829455
evolved1000,lkh---eax---simple,1000-367.tsp,8,136.69240000000005,4.925022211764101,126.4685,4.8478692752508925,1.919799999999984,1.071515120783737,1.3260000000000098,0.8441500540964769,431.93850000000003,6.070595685582379,426.056,6.056915152170522
evolved1000,lkh---eax---simple,1000-368.tsp,9,94.2178,4.556166899109628,86.346,4.469877242743908,1.1626000000000045,0.7713112015293019,1.0855000000000001,0.735008634654863,48.03559999999997,3.8925465649272684,48.69000000000005,3.9058037056142303
evolved1000,lkh---eax---simple,1000-369.tsp,10,56.75760000000001,4.056254942474757,39.406,3.6989782887913507,3.733100000000003,1.5545803789493815,3.4295,1.48828671086995,95.48950000000005,4.569434194134734,97.76700000000005,4.592763540863528
evolved1000,lkh---eax---simple,1000-37.tsp,1,47.831399999999995,3.8883735485616038,22.0745,3.1387281116817785,1.7406999999999961,1.008213362224491,1.3374999999999848,0.8490819821806985,83.65300000000006,4.4385605479984145,74.13400000000016,4.319273186012666
evolved1000,lkh---eax---simple,1000-370.tsp,2,59.4209,4.101335071577476,42.007,3.761362893142269,3.8040999999999827,1.5694697199877616,2.83449999999999,1.3440390482227742,161.1737,5.088667983034926,162.416,5.096299096848775
evolved1000,lkh---eax---simple,1000-371.tsp,3,324.9353,5.786698895412005,253.66250000000002,5.53993913910802,5.624000000000008,1.8906994170829596,4.6779999999999955,1.7365990580507786,347.40479999999997,5.853365022150951,327.123,5.793388538089217
evolved1000,lkh---eax---simple,1000-372.tsp,4,459.21930000000003,6.131703115009581,426.865,6.058807725265521,1.4105999999999923,0.8798756791721031,1.1105,0.7469248862404164,179.36540000000002,5.194984793224448,176.4165,5.178500075696865
evolved1000,lkh---eax---simple,1000-373.tsp,5,164.64299999999997,5.109834870080608,89.07300000000001,4.500620452668528,2.1799000000000026,1.156849749756753,1.93850000000001,1.0778992470705715,732.5902,6.5979505620743994,750.4739999999999,6.6220366111228
evolved1000,lkh---eax---simple,1000-374.tsp,6,55.4505,4.03336414795237,56.641999999999996,4.054251468655656,2.8973999999999807,1.360309664147892,2.7165,1.3127823651832111,159.3602,5.077422534967343,144.05,4.977078510567413
evolved1000,lkh---eax---simple,1000-375.tsp,7,324.3636,5.784943326204587,153.73149999999998,5.041691356760802,5.8595999999999835,1.9256491309998525,5.6059999999999945,1.887978326968597,417.95830000000007,6.037771392296397,410.4365,6.019654694722331
evolved1000,lkh---eax---simple,1000-376.tsp,8,20.87329999999999,3.0852667149380517,19.444000000000003,3.0176894409060333,1.205299999999989,0.7908635540660095,1.12099999999998,0.751887675582536,107.31250000000004,4.685020567475825,114.189,4.746574257591591
evolved1000,lkh---eax---simple,1000-377.tsp,9,162.8349,5.098859213436971,168.5385,5.133080039671497,2.716000000000002,1.3126478209515926,2.472000000000005,1.2447307967981052,2058.3569,7.630149028577893,2076.4255000000003,7.638884665677458
evolved1000,lkh---eax---simple,1000-378.tsp,10,204.42900000000003,5.325100475454379,146.682,4.995061313458072,4.863099999999991,1.7686784739512398,3.395000000000005,1.4804675311371414,182.4682,5.2120413554742395,178.643,5.190971548146893
evolved1000,lkh---eax---simple,1000-379.tsp,1,189.8765,5.251626622054087,109.6745,4.706593460875901,1.388499999999997,0.8706655538478782,1.4405000000000001,0.8922029363450652,103.19980000000002,4.646310209931628,98.3905,4.599056535654452
evolved1000,lkh---eax---simple,1000-38.tsp,2,306.5471,5.728628246248841,210.77750000000003,5.3555361952296385,8.659300000000002,2.267921181830685,8.216,2.2209411039535354,812.2381999999999,6.701024055564825,786.6735,6.669083663893778
evolved1000,lkh---eax---simple,1000-380.tsp,3,58.47739999999999,4.085596408464391,32.02699999999995,3.497325408756374,2.3854999999999977,1.2195016059435624,2.444500000000005,1.236778756051115,186.9962,5.236421749859711,177.9275,5.186980695861826
evolved1000,lkh---eax---simple,1000-381.tsp,4,37.8586,3.659929416537577,40.4335,3.724089732366612,2.345399999999999,1.207586267895771,1.584000000000005,0.9493385859203574,117.83129999999998,4.7777048402404105,114.9265,4.752956369594286
evolved1000,lkh---eax---simple,1000-382.tsp,5,118.76379999999999,4.7855214697349036,60.21099999999995,4.114326911929331,3.233300000000007,1.4429818307496893,2.35099999999999,1.2092588087551703,565.9014999999999,6.340185567296064,550.848,6.31327264603909
evolved1000,lkh---eax---simple,1000-383.tsp,6,44.99689999999998,3.8285740029138506,22.1435,3.141713963569053,3.525699999999999,1.509772261320273,1.9984999999999848,1.0981121636264224,44.26350000000002,3.8125009681920856,43.079,3.785983478561919
